transaction_id,customer_id,merchant_id,transaction_datetime,transaction_amount,payment_method,channel,device_type,merchant_category,customer_location,transaction_status,failure_reason,processor_response_ms,is_fraud,is_chargeback
TXN00003734,CUST002140,MERCH00368,2024-02-02 10:35:13,20.55,Debit Card,In-Store,Mobile,Grocery,PA,Approved,None,562,0,0
TXN00074488,CUST002413,MERCH00533,2024-01-17 08:53:19,167.14,Digital Wallet,Mobile App,Mobile,Fuel,WA,Approved,None,558,0,0
TXN00068999,CUST000012,MERCH00352,2024-01-25 08:21:42,21.73,Credit Card,Online,Mobile,Electronics,PA,Failed,Suspected Fraud,367,1,0
TXN00078824,CUST011337,MERCH00731,2024-01-24 19:39:36,47.72,Credit Card,Online,Mobile,Restaurant,PA,Approved,None,331,0,0
TXN00084249,CUST009232,MERCH00764,2024-05-08 04:05:49,9.64,Debit Card,Online,Desktop,Healthcare,NY,Approved,None,319,0,0
TXN00054788,CUST004799,MERCH00518,2024-09-15 20:33:08,4.54,Credit Card,Online,Mobile,Retail,CA,Approved,None,604,0,0
TXN00052962,CUST007048,MERCH00654,2024-10-14 09:56:10,44.61,Credit Card,Online,Mobile,Fuel,NV,Approved,None,602,0,0
TXN00032897,CUST004383,MERCH00394,2024-04-12 12:27:27,31.22,Credit Card,In-Store,Mobile,Restaurant,MA,Approved,None,422,0,0
TXN00039484,CUST004303,MERCH00013,2024-12-19 16:18:16,29.74,Credit Card,Mobile App,Desktop,Entertainment,AZ,Approved,None,549,1,0
TXN00087044,CUST006092,MERCH00218,2024-09-23 17:41:15,30.89,Credit Card,Mobile App,Desktop,Restaurant,GA,Approved,None,691,0,0
TXN00073457,CUST002364,MERCH00396,2024-09-15 19:07:40,125.92,Debit Card,Online,Tablet,Travel,GA,Approved,None,428,0,0
TXN00007634,CUST005413,MERCH00339,2024-11-23 12:24:30,22.6,Digital Wallet,Online,Tablet,Grocery,OR,Approved,None,590,0,1
TXN00065478,CUST010037,MERCH00473,2024-10-03 13:47:24,6.98,Credit Card,In-Store,POS Terminal,Healthcare,MA,Approved,None,943,0,0
TXN00004190,CUST007553,MERCH00153,2024-07-06 12:17:03,88.49,Debit Card,In-Store,Desktop,Fuel,MA,Approved,None,238,0,0
TXN00008602,CUST000352,MERCH00770,2024-12-18 01:25:22,25.87,Debit Card,Online,Mobile,Healthcare,AZ,Failed,Network Error,290,0,0
TXN00003314,CUST002740,MERCH00167,2024-03-18 22:42:58,154.73,Credit Card,In-Store,POS Terminal,Healthcare,AZ,Failed,Card Limit Exceeded,496,0,0
TXN00044976,CUST001429,MERCH00377,2024-07-10 22:05:36,147.33,Credit Card,In-Store,Desktop,Fuel,NV,Approved,None,759,0,0
TXN00059898,CUST008873,MERCH00200,2024-09-15 09:03:32,485.68,ACH,Online,Desktop,Entertainment,TX,Approved,None,481,0,0
TXN00030471,CUST007738,MERCH00724,2024-04-06 17:53:57,3.48,Debit Card,Online,Tablet,Subscription,GA,Approved,None,426,0,0
TXN00079950,CUST006864,MERCH00784,2024-03-27 12:15:31,19.71,Digital Wallet,In-Store,Mobile,Restaurant,NV,Approved,None,187,0,0
TXN00001431,CUST003847,MERCH00092,2024-08-27 09:30:23,22.25,Debit Card,In-Store,Tablet,Restaurant,OH,Approved,None,410,0,0
TXN00093164,CUST011598,MERCH00224,2024-11-14 20:39:55,28.63,Credit Card,Mobile App,Desktop,Healthcare,FL,Approved,None,471,0,0
TXN00062522,CUST000253,MERCH00271,2024-11-22 23:47:35,31.41,ACH,In-Store,Desktop,Restaurant,CA,Approved,None,434,0,0
TXN00080568,CUST005196,MERCH00536,2024-10-26 03:42:22,82.52,Digital Wallet,In-Store,POS Terminal,Retail,CA,Approved,None,588,0,0
TXN00038779,CUST010174,MERCH00100,2024-01-30 02:44:11,86.72,Debit Card,Online,Mobile,Entertainment,CA,Approved,None,336,0,0
TXN00001231,CUST005547,MERCH00441,2024-10-09 23:12:22,17.7,Digital Wallet,Online,Mobile,Fuel,AZ,Failed,Card Limit Exceeded,616,0,0
TXN00024116,CUST002413,MERCH00230,2024-03-02 18:44:05,22.94,Credit Card,Online,Tablet,Grocery,TX,Failed,Invalid Account,707,0,0
TXN00038241,CUST009888,MERCH00221,2024-12-29 02:06:14,78.84,Credit Card,In-Store,POS Terminal,Restaurant,OR,Approved,None,661,0,0
TXN00075821,CUST006615,MERCH00130,2024-12-25 15:13:32,192.62,Credit Card,In-Store,Desktop,Grocery,NY,Failed,Insufficient Funds,276,0,0
TXN00048053,CUST005569,MERCH00574,2024-07-19 13:27:34,34.39,Credit Card,Online,POS Terminal,Restaurant,NC,Approved,None,384,0,0
TXN00013671,CUST001291,MERCH00358,2024-07-06 17:22:45,70.31,Credit Card,Online,Mobile,Restaurant,MA,Approved,None,400,0,0
TXN00007702,CUST006649,MERCH00200,2024-05-12 17:45:38,190.47,ACH,In-Store,Desktop,Financial Services,WA,Approved,None,845,0,0
TXN00014668,CUST008206,MERCH00381,2024-07-23 02:33:53,243.05,Debit Card,Online,POS Terminal,Subscription,AZ,Approved,None,588,0,0
TXN00074408,CUST009551,MERCH00231,2024-08-30 06:05:20,27.41,Credit Card,In-Store,Desktop,Travel,IL,Approved,None,270,0,0
TXN00075845,CUST001679,MERCH00289,2024-12-25 09:12:56,17.42,Credit Card,In-Store,Mobile,Healthcare,TX,Approved,None,506,0,0
TXN00040192,CUST003107,MERCH00792,2024-09-21 19:48:08,67.61,Credit Card,Mobile App,Tablet,Subscription,NY,Approved,None,733,0,0
TXN00067922,CUST009724,MERCH00092,2024-09-12 10:51:10,180.35,Credit Card,In-Store,Tablet,Restaurant,TX,Approved,None,557,0,0
TXN00024063,CUST006574,MERCH00168,2024-11-18 12:05:54,29.74,Debit Card,Mobile App,Desktop,Subscription,IL,Approved,None,377,0,0
TXN00037966,CUST000413,MERCH00494,2024-08-20 19:42:59,20.91,Debit Card,Online,Desktop,Financial Services,AZ,Approved,None,255,0,0
TXN00087404,CUST010094,MERCH00404,2024-02-16 07:48:28,47.66,ACH,Online,Mobile,Retail,FL,Approved,None,530,0,0
TXN00087988,CUST004599,MERCH00616,2024-02-12 07:16:16,53.0,Debit Card,Mobile App,Desktop,Subscription,IL,Approved,None,249,0,0
TXN00065560,CUST010887,MERCH00645,2024-05-20 18:07:41,24.3,Credit Card,Online,Mobile,Fuel,NY,Approved,None,330,0,0
TXN00032979,CUST009466,MERCH00013,2024-07-03 15:11:59,60.74,Debit Card,In-Store,Mobile,Retail,OR,Approved,None,397,0,0
TXN00069602,CUST008380,MERCH00696,2024-03-26 08:09:14,15.08,ACH,Online,Desktop,Grocery,CA,Approved,None,608,0,0
TXN00098823,CUST005474,MERCH00104,2024-02-06 13:01:49,32.1,Debit Card,Online,Mobile,Retail,CO,Approved,None,720,0,0
TXN00071409,CUST007117,MERCH00496,2024-10-27 07:04:41,29.93,Credit Card,Online,Desktop,Restaurant,NV,Approved,None,392,0,0
TXN00008310,CUST003145,MERCH00645,2024-05-02 19:47:11,27.37,Debit Card,Mobile App,POS Terminal,Travel,OR,Approved,None,440,0,0
TXN00040978,CUST011648,MERCH00493,2024-07-04 16:11:28,57.06,Credit Card,In-Store,Mobile,Retail,NY,Approved,None,809,0,0
TXN00014237,CUST009464,MERCH00598,2024-06-03 01:57:29,83.35,Digital Wallet,Online,POS Terminal,Restaurant,CO,Approved,None,297,0,0
TXN00052408,CUST006875,MERCH00556,2024-06-08 02:18:21,10.2,ACH,In-Store,Mobile,Subscription,TX,Approved,None,170,0,0
TXN00050505,CUST006808,MERCH00433,2024-11-10 12:47:20,24.35,ACH,In-Store,Mobile,Restaurant,NV,Approved,None,152,0,0
TXN00049750,CUST000918,MERCH00372,2024-06-11 22:05:52,109.79,Debit Card,In-Store,Mobile,Retail,CA,Approved,None,362,0,0
TXN00022303,CUST007708,MERCH00636,2024-07-19 12:50:13,36.23,Debit Card,In-Store,Desktop,Entertainment,OR,Approved,None,459,0,0
TXN00073136,CUST000360,MERCH00273,2024-05-05 20:15:25,12.41,Digital Wallet,Mobile App,Tablet,Restaurant,AZ,Approved,None,604,0,0
TXN00079202,CUST005484,MERCH00149,2024-04-02 20:01:16,20.15,Debit Card,In-Store,POS Terminal,Subscription,OR,Approved,None,521,0,0
TXN00054106,CUST006488,MERCH00740,2024-10-27 15:16:09,100.76,ACH,Mobile App,POS Terminal,Travel,OR,Approved,None,547,0,0
TXN00030351,CUST009950,MERCH00734,2024-10-15 14:27:11,343.38,Credit Card,In-Store,POS Terminal,Travel,FL,Approved,None,472,0,0
TXN00051076,CUST006600,MERCH00099,2024-11-29 23:51:39,38.46,Debit Card,Mobile App,POS Terminal,Electronics,CO,Approved,None,312,0,0
TXN00079501,CUST000733,MERCH00785,2024-01-31 22:54:15,89.23,Debit Card,Mobile App,Tablet,Financial Services,WA,Approved,None,557,0,0
TXN00064173,CUST001285,MERCH00080,2024-05-19 05:05:08,38.99,Credit Card,Online,Desktop,Restaurant,NY,Approved,None,484,0,0
TXN00068436,CUST001507,MERCH00680,2024-05-20 08:29:57,44.73,Debit Card,In-Store,Tablet,Retail,NC,Approved,None,553,0,0
TXN00045682,CUST002983,MERCH00413,2024-09-07 05:09:22,35.99,Credit Card,Online,Desktop,Subscription,GA,Approved,None,517,0,0
TXN00041170,CUST011238,MERCH00092,2024-11-22 04:20:19,69.4,Debit Card,Mobile App,POS Terminal,Financial Services,CO,Approved,None,707,0,0
TXN00062184,CUST006784,MERCH00666,2024-09-12 15:15:20,14.63,ACH,Online,Mobile,Travel,GA,Approved,None,785,0,0
TXN00090985,CUST009939,MERCH00163,2024-09-18 14:44:05,9.1,Credit Card,In-Store,Mobile,Healthcare,WA,Approved,None,101,0,0
TXN00072218,CUST010662,MERCH00525,2024-11-09 20:38:20,54.58,Credit Card,Online,Desktop,Fuel,IL,Approved,None,180,0,0
TXN00047847,CUST011043,MERCH00430,2024-08-13 08:02:31,39.47,Credit Card,Mobile App,Mobile,Grocery,GA,Approved,None,543,0,0
TXN00065577,CUST001114,MERCH00192,2024-12-15 09:25:08,6.94,Credit Card,Mobile App,Desktop,Subscription,NY,Approved,None,424,0,0
TXN00052352,CUST006578,MERCH00081,2024-10-14 07:14:19,39.58,Credit Card,Mobile App,POS Terminal,Retail,PA,Approved,None,335,0,0
TXN00026527,CUST002672,MERCH00433,2024-11-07 01:38:19,6.29,Digital Wallet,Mobile App,Desktop,Travel,NV,Approved,None,543,0,0
TXN00065024,CUST003612,MERCH00479,2024-07-01 22:46:34,15.09,Digital Wallet,Mobile App,Mobile,Restaurant,CO,Approved,None,140,0,0
TXN00067011,CUST007952,MERCH00082,2024-02-13 08:34:02,26.37,Digital Wallet,Online,POS Terminal,Retail,MA,Approved,None,216,0,0
TXN00076116,CUST001232,MERCH00755,2024-09-29 17:05:14,81.69,Debit Card,In-Store,POS Terminal,Entertainment,PA,Approved,None,455,0,0
TXN00084742,CUST007477,MERCH00636,2024-10-18 18:21:45,52.34,Credit Card,Online,Desktop,Financial Services,NY,Approved,None,380,0,0
TXN00081324,CUST005403,MERCH00751,2024-12-01 21:56:19,3.92,Credit Card,Mobile App,POS Terminal,Retail,PA,Approved,None,710,0,0
TXN00048408,CUST010436,MERCH00712,2024-08-05 05:56:12,12.57,Debit Card,Online,Desktop,Grocery,FL,Approved,None,603,0,0
TXN00017135,CUST010615,MERCH00651,2024-06-22 05:28:26,8.76,Digital Wallet,In-Store,Mobile,Fuel,CO,Approved,None,209,0,0
TXN00048065,CUST008610,MERCH00461,2024-01-09 00:26:25,76.5,Debit Card,In-Store,Tablet,Grocery,NY,Approved,None,535,0,0
TXN00005394,CUST002848,MERCH00622,2024-09-06 21:45:48,49.49,Debit Card,Mobile App,Tablet,Subscription,OR,Approved,None,338,0,0
TXN00078616,CUST004021,MERCH00318,2024-01-21 13:36:30,12.47,Credit Card,Mobile App,POS Terminal,Travel,OH,Approved,None,680,0,0
TXN00031142,CUST000794,MERCH00140,2024-08-23 15:31:17,54.02,Debit Card,In-Store,Mobile,Restaurant,MA,Approved,None,265,0,0
TXN00052531,CUST006735,MERCH00508,2024-04-13 08:33:05,192.44,Debit Card,Mobile App,POS Terminal,Subscription,PA,Approved,None,491,0,0
TXN00057217,CUST008876,MERCH00737,2024-11-19 13:37:33,13.1,Debit Card,Online,Tablet,Retail,OH,Approved,None,467,0,0
TXN00019932,CUST009360,MERCH00564,2024-10-13 10:02:33,17.0,ACH,Online,Mobile,Travel,WA,Failed,Processor Timeout,513,0,0
TXN00027848,CUST004036,MERCH00497,2024-05-24 18:21:46,12.01,Credit Card,Online,Mobile,Restaurant,MA,Failed,Invalid Account,402,0,0
TXN00056049,CUST000372,MERCH00550,2024-01-21 12:42:20,20.77,Debit Card,Online,Mobile,Travel,WA,Approved,None,212,0,0
TXN00095044,CUST000311,MERCH00046,2024-12-15 00:24:53,48.0,Debit Card,In-Store,Mobile,Grocery,NV,Approved,None,378,0,0
TXN00094521,CUST002009,MERCH00149,2024-04-14 12:10:58,72.14,Credit Card,Online,Desktop,Financial Services,NC,Approved,None,383,0,0
TXN00018513,CUST010301,MERCH00094,2024-12-03 13:11:16,14.12,Digital Wallet,In-Store,POS Terminal,Subscription,NY,Failed,Expired Card,80,0,0
TXN00030755,CUST006990,MERCH00780,2024-02-18 10:48:34,13.15,Debit Card,Online,POS Terminal,,NY,Approved,None,497,0,0
TXN00079280,CUST008614,MERCH00089,2024-08-15 10:43:17,45.88,Digital Wallet,Online,Desktop,Financial Services,NV,Approved,None,589,0,0
TXN00035531,CUST000017,MERCH00735,2024-05-13 11:55:43,57.47,Digital Wallet,In-Store,POS Terminal,Fuel,FL,Approved,None,409,0,0
TXN00017600,CUST011990,MERCH00676,2024-07-22 09:46:22,18.23,ACH,In-Store,Mobile,Fuel,OR,Approved,None,516,0,0
TXN00093649,CUST010284,MERCH00144,2024-04-12 02:17:25,42.37,Credit Card,Mobile App,Desktop,Financial Services,CO,Approved,None,435,0,0
TXN00062950,CUST009091,MERCH00121,2024-12-23 23:36:25,14.18,Credit Card,Online,Desktop,Fuel,GA,Approved,None,715,0,0
TXN00045797,CUST009366,MERCH00682,2024-07-31 04:13:11,26.96,Debit Card,Online,Mobile,Grocery,TX,Approved,None,250,0,0
TXN00083862,CUST003265,MERCH00443,2024-06-06 01:12:44,13.74,Credit Card,In-Store,Mobile,Healthcare,CO,Approved,None,553,0,0
TXN00022496,CUST010287,MERCH00395,2024-06-23 13:59:28,69.26,Debit Card,In-Store,Mobile,Restaurant,OR,Approved,None,431,0,0
TXN00091476,CUST000883,MERCH00347,2024-05-09 22:23:07,18.61,ACH,Online,Desktop,Retail,GA,Approved,None,461,0,0
TXN00067631,CUST008817,MERCH00684,2024-01-02 02:36:19,144.75,Credit Card,Online,Mobile,Restaurant,IL,Approved,None,345,0,0
TXN00017314,CUST006680,MERCH00204,2024-02-24 10:53:19,60.24,Debit Card,Mobile App,Desktop,Financial Services,CA,Approved,None,570,0,0
TXN00076828,CUST004491,MERCH00228,2024-04-09 08:05:54,27.5,Credit Card,In-Store,POS Terminal,Restaurant,FL,Approved,None,452,0,0
TXN00039965,CUST005702,MERCH00055,2024-06-25 01:47:37,40.76,ACH,Mobile App,Mobile,Fuel,WA,Approved,None,310,0,0
TXN00034901,CUST007333,MERCH00662,2024-12-05 11:41:02,38.0,Digital Wallet,Online,POS Terminal,Travel,MA,Approved,None,416,0,0
TXN00027661,CUST001822,MERCH00268,2024-11-23 06:41:23,140.57,Credit Card,Online,Desktop,Retail,CO,Approved,None,225,1,1
TXN00045658,CUST002363,MERCH00345,2024-02-06 02:04:17,283.32,Debit Card,Online,Mobile,Fuel,IL,Failed,Invalid Account,607,0,0
TXN00000271,CUST006940,MERCH00715,2024-04-10 16:46:03,26.88,ACH,Online,Desktop,Retail,CA,Approved,None,242,0,0
TXN00057538,CUST006334,MERCH00651,2024-03-17 06:59:49,38.99,Debit Card,Mobile App,Mobile,Financial Services,CO,Approved,None,498,1,0
TXN00079073,CUST006187,MERCH00104,2024-04-12 20:07:55,152.14,Debit Card,In-Store,POS Terminal,Grocery,MA,Approved,None,482,0,0
TXN00016555,CUST011197,MERCH00258,2024-11-15 12:04:57,30.04,Digital Wallet,In-Store,Mobile,Grocery,NY,Approved,None,592,0,1
TXN00052281,CUST010226,MERCH00290,2024-03-25 12:52:39,17.64,Debit Card,Online,Mobile,Fuel,TX,Approved,None,379,0,0
TXN00008297,CUST009770,MERCH00562,2024-07-18 13:03:05,20.53,Debit Card,Online,Desktop,Healthcare,NY,Approved,None,536,0,0
TXN00013434,CUST004422,MERCH00193,2024-11-04 23:41:41,4.86,Debit Card,Online,POS Terminal,Subscription,FL,Approved,None,452,0,0
TXN00057210,CUST007137,MERCH00521,2024-06-18 17:58:42,6.47,Debit Card,Mobile App,Mobile,Grocery,CO,Approved,None,552,0,0
TXN00082529,CUST008943,MERCH00253,2024-03-02 10:37:27,57.83,Credit Card,Mobile App,Desktop,Retail,NC,Approved,None,376,0,0
TXN00038360,CUST003821,MERCH00384,2024-05-11 09:03:36,80.62,Credit Card,Mobile App,Desktop,Grocery,NY,Approved,None,311,0,0
TXN00014890,CUST000979,MERCH00620,2024-11-03 01:08:59,22.46,Digital Wallet,In-Store,Mobile,Subscription,OH,Approved,None,402,0,0
TXN00097698,CUST006269,MERCH00701,2024-05-17 09:02:25,18.83,Credit Card,Mobile App,Mobile,Travel,CA,Failed,Merchant Decline,635,0,0
TXN00014122,CUST003912,MERCH00088,2024-11-19 04:55:00,68.43,Credit Card,Online,Tablet,Retail,PA,Approved,None,269,0,0
TXN00001571,CUST010665,MERCH00412,2024-08-03 05:37:55,16.65,Debit Card,Online,Desktop,Healthcare,CA,Approved,None,823,0,0
TXN00033741,CUST006428,MERCH00084,2024-06-09 18:24:54,42.57,Credit Card,Online,Tablet,Retail,OR,Approved,None,608,0,0
TXN00073822,CUST007382,MERCH00203,2024-01-15 02:23:13,11.7,Credit Card,Mobile App,Mobile,Retail,MA,Approved,None,375,0,0
TXN00001967,CUST004669,MERCH00744,2024-03-26 04:24:11,41.2,Credit Card,Online,Desktop,Healthcare,CO,Approved,None,549,0,0
TXN00048584,CUST002789,MERCH00168,2024-04-28 08:07:24,31.47,Debit Card,Online,POS Terminal,Grocery,GA,Approved,None,111,0,0
TXN00018966,CUST003194,MERCH00125,2024-02-16 12:11:42,80.76,Credit Card,Online,Mobile,Fuel,TX,Failed,Suspected Fraud,382,0,0
TXN00071800,CUST003453,MERCH00230,2024-06-30 20:19:54,63.77,Debit Card,In-Store,Mobile,Electronics,OH,Approved,None,394,0,0
TXN00011713,CUST010404,MERCH00764,2024-09-04 01:30:37,68.17,Debit Card,Mobile App,POS Terminal,Electronics,OR,Approved,None,414,0,0
TXN00077622,CUST006650,MERCH00699,2024-10-10 02:24:32,51.23,Credit Card,In-Store,Desktop,Subscription,CA,Approved,None,518,0,0
TXN00033899,CUST002049,MERCH00524,2024-11-23 06:08:39,37.54,Debit Card,Online,Mobile,Fuel,WA,Failed,Merchant Decline,410,0,0
TXN00065823,CUST007195,MERCH00540,2024-06-11 23:14:41,59.6,ACH,In-Store,Mobile,Entertainment,TX,Approved,None,468,0,0
TXN00087071,CUST011845,MERCH00398,2024-12-26 03:43:17,16.99,Credit Card,In-Store,Tablet,Grocery,MA,Approved,None,487,0,0
TXN00064789,CUST008731,MERCH00010,2024-05-22 11:08:28,29.18,Credit Card,Online,Mobile,Retail,GA,Approved,None,338,0,0
TXN00049125,CUST007336,MERCH00530,2024-02-23 12:40:37,62.9,Credit Card,Online,Mobile,Travel,NY,Approved,None,363,0,0
TXN00052982,CUST004383,MERCH00667,2024-12-08 12:37:11,6.27,Debit Card,Online,POS Terminal,Healthcare,NV,Approved,None,530,0,0
TXN00099639,CUST000787,MERCH00257,2024-06-11 04:52:22,28.35,ACH,Mobile App,Desktop,Travel,GA,Failed,Invalid Account,922,0,0
TXN00001222,CUST000252,MERCH00033,2024-08-27 00:25:21,168.0,Credit Card,Mobile App,Desktop,Restaurant,CA,Approved,None,429,0,0
TXN00013941,CUST006127,MERCH00480,2024-03-22 01:12:01,10.68,Credit Card,In-Store,Tablet,Restaurant,MA,Approved,None,767,0,0
TXN00051216,CUST010960,MERCH00677,2024-11-02 08:17:19,26.16,Debit Card,Mobile App,Desktop,Restaurant,AZ,Approved,None,399,0,0
TXN00091539,CUST003391,MERCH00443,2024-03-29 00:10:45,12.08,Debit Card,Online,Desktop,Electronics,NV,Approved,None,445,0,0
TXN00047986,CUST009478,MERCH00152,2024-06-22 14:58:41,20.88,ACH,In-Store,POS Terminal,Travel,AZ,Approved,None,375,0,0
TXN00069033,CUST008992,MERCH00249,2024-03-11 02:24:19,180.71,Debit Card,Online,Tablet,Fuel,NV,Approved,None,503,0,0
TXN00041497,CUST010625,MERCH00233,2024-04-09 00:51:06,24.85,Credit Card,Online,POS Terminal,Grocery,TX,Approved,None,610,0,0
TXN00063014,CUST011662,MERCH00014,2024-08-04 10:49:02,108.03,Debit Card,Online,Mobile,Retail,FL,Approved,None,320,0,0
TXN00016679,CUST003983,MERCH00492,2024-07-30 13:17:18,26.56,Credit Card,In-Store,Desktop,Travel,CO,Approved,None,306,0,0
TXN00025389,CUST003327,MERCH00442,2024-01-18 04:09:30,25.39,Debit Card,Online,Mobile,Grocery,OR,Approved,None,235,0,0
TXN00047037,CUST008267,MERCH00797,2024-03-28 04:42:26,32.6,Credit Card,Online,Mobile,Grocery,IL,Approved,None,474,0,0
TXN00029142,CUST009704,MERCH00611,2024-11-07 07:40:47,26.08,Debit Card,In-Store,Desktop,Electronics,NY,Failed,Insufficient Funds,703,0,0
TXN00013049,CUST002980,MERCH00498,2024-05-26 22:02:29,99.76,Digital Wallet,Online,Desktop,Grocery,NC,Approved,None,564,1,0
TXN00026333,CUST011584,MERCH00418,2024-04-11 07:21:22,11.75,Credit Card,Mobile App,POS Terminal,Restaurant,MA,Approved,None,342,0,0
TXN00056247,CUST009728,MERCH00364,2024-09-02 21:11:01,39.87,Credit Card,In-Store,POS Terminal,Subscription,CO,Approved,None,308,0,0
TXN00057512,CUST007336,MERCH00249,2024-09-06 11:50:27,82.64,ACH,Online,Mobile,Retail,OH,Approved,None,337,0,0
TXN00051480,CUST006306,MERCH00378,2024-08-09 19:16:46,57.83,ACH,Online,Desktop,Electronics,NC,Approved,None,158,0,0
TXN00027410,CUST003029,MERCH00640,2024-11-23 01:33:40,7.77,Credit Card,Mobile App,Desktop,Restaurant,NY,Approved,None,338,0,0
TXN00009159,CUST006286,MERCH00626,2024-12-05 00:08:15,31.28,Debit Card,Online,Mobile,Restaurant,GA,Approved,None,401,0,0
TXN00062946,CUST003930,MERCH00201,2024-08-29 13:07:55,29.45,Debit Card,Online,Mobile,Financial Services,NC,Approved,None,384,0,0
TXN00089498,CUST007913,MERCH00124,2024-04-29 02:50:59,54.89,Debit Card,In-Store,POS Terminal,Grocery,PA,Approved,None,642,0,0
TXN00067973,CUST002206,MERCH00168,2024-04-24 00:01:43,21.11,Credit Card,In-Store,Mobile,Grocery,IL,Approved,None,80,0,0
TXN00080518,CUST007735,MERCH00326,2024-10-04 04:18:03,46.45,Credit Card,Mobile App,Mobile,Entertainment,CO,Failed,Merchant Decline,309,0,0
TXN00076285,CUST006012,MERCH00598,2024-04-17 09:43:22,11.92,Credit Card,Online,Desktop,Fuel,IL,Approved,None,232,0,0
TXN00094135,CUST006426,MERCH00016,2024-11-27 19:31:16,131.99,Credit Card,Online,Mobile,Travel,NC,Approved,None,632,0,0
TXN00047011,CUST011796,MERCH00417,2024-01-15 07:37:53,29.51,Credit Card,Mobile App,Mobile,Retail,NV,Approved,None,192,0,0
TXN00099143,CUST001163,MERCH00346,2024-12-08 09:04:19,17.58,Digital Wallet,In-Store,Desktop,Fuel,IL,Approved,None,173,0,0
TXN00084325,CUST009693,MERCH00541,2024-11-01 21:21:17,87.83,ACH,Online,POS Terminal,Travel,CA,Approved,None,535,0,0
TXN00079134,CUST008392,MERCH00701,2024-09-25 03:27:32,10.06,Credit Card,In-Store,Desktop,Subscription,CO,Approved,None,520,0,0
TXN00012383,CUST011686,MERCH00039,2024-02-07 21:20:29,12.48,Debit Card,In-Store,POS Terminal,Restaurant,TX,Failed,Invalid Account,277,0,0
TXN00032739,CUST004314,MERCH00085,2024-04-07 15:55:14,86.04,ACH,Online,Mobile,Fuel,OR,Approved,None,104,0,0
TXN00036459,CUST008894,MERCH00587,2024-03-30 20:52:26,33.51,Debit Card,Online,Mobile,Restaurant,AZ,Approved,None,477,0,0
TXN00080465,CUST010613,MERCH00384,2024-10-31 12:48:36,47.65,Credit Card,Mobile App,Mobile,Travel,GA,Approved,None,592,0,0
TXN00022776,CUST000103,MERCH00111,2024-05-10 06:23:21,123.63,Digital Wallet,In-Store,Mobile,Retail,FL,Approved,None,743,0,0
TXN00093807,CUST003391,MERCH00283,2024-08-21 21:34:55,58.08,Credit Card,Mobile App,Mobile,Electronics,CO,Approved,None,706,0,0
TXN00070829,CUST002270,MERCH00422,2024-09-20 09:35:20,36.75,Credit Card,Online,Mobile,Grocery,MA,Approved,None,490,0,0
TXN00032731,CUST007010,MERCH00711,2024-10-03 09:13:20,30.06,Credit Card,Mobile App,POS Terminal,Subscription,CA,Approved,None,251,0,0
TXN00014152,CUST011477,MERCH00541,2024-09-24 13:48:09,19.35,Digital Wallet,Online,Desktop,Retail,IL,Approved,None,308,0,0
TXN00046887,CUST010825,MERCH00216,2024-11-09 15:32:56,27.47,Digital Wallet,In-Store,Mobile,Subscription,WA,Approved,None,646,0,0
